105/06/01,9309000,19744000,-10435000
105/06/02,7849000,16835000,-8986000
105/06/03,8067000,12402000,-4335000
105/06/04,1733000,53000,1680000
105/06/06,8329000,17283000,-8954000
105/06/07,3929000,11248000,-7319000
105/06/08,9458000,20913000,-11455000
105/06/09,9458000,20913000,-11455000
105/06/10,9458000,20913000,-11455000
105/06/13,13085000,14162000,-1077000
105/06/14,11134000,13766000,-2632000
105/06/15,19396000,24211000,-4815000
105/06/16,8616000,7362000,1254000
105/06/17,14545000,4694000,9851000
105/06/20,9880000,23204000,-13324000
105/06/21,13974000,10105000,3869000
105/06/22,9054000,10201000,-1147000
105/06/23,4651000,19020000,-14369000
105/06/24,29257000,28816000,441000
105/06/27,16751000,6991000,9760000
105/06/28,7434000,8661000,-1227000
105/06/29,20468000,4503000,15965000
105/06/30,19364000,4519000,14845000
105/07/01,11061000,5916000,5145000
105/07/04,40958000,6768000,34190000
105/07/05,6300000,6907000,-607000
105/07/06,6880000,10806000,-3926000
105/07/07,8406000,8458000,-52000
105/07/08,8406000,8458000,-52000
105/07/11,24533000,4914000,19619000
105/07/12,12916000,12422000,494000
105/07/13,33630000,6916000,26714000
105/07/14,4708000,12533000,-7825000
105/07/15,5526000,11509000,-5983000
