105/06/01,392000,1223050,2.90,3.26,2.90,3.19,0.36,32
105/06/02,257000,803120,3.20,3.20,2.95,2.95,-0.24,15
105/06/03,189000,548220,3.07,3.07,2.84,2.87,-0.08,21
105/06/04,52000,150920,3.00,3.00,2.87,2.88,0.01,9
105/06/06,156000,486090,3.07,3.22,2.97,2.98,0.10,15
105/06/07,108000,320900,3.02,3.02,2.95,2.95,-0.03,12
105/06/08,210000,603110,2.94,2.94,2.79,2.87,-0.08,23
105/06/13,172000,461120,2.81,2.81,2.54,2.54,-0.33,18
105/06/14,87000,226100,2.58,2.62,2.57,2.60,0.06,9
105/06/15,203000,505380,2.63,2.63,2.41,2.50,-0.10,15
105/06/16,161000,382830,2.45,2.45,2.36,2.36,-0.14,12
105/06/17,263000,663380,2.47,2.57,2.43,2.43,0.07,19
105/06/20,188000,499990,2.60,2.70,2.60,2.69,0.26,17
105/06/21,265000,717460,2.70,2.73,2.69,2.71,0.02,14
105/06/22,65000,180200,2.79,2.79,2.74,2.74,0.03,4
105/06/23,164000,455830,2.78,2.81,2.74,2.74,,14
105/06/24,297000,766240,2.63,2.84,2.39,2.45,-0.29,22
105/06/27,143000,375580,2.55,2.65,2.55,2.63,0.18,11
105/06/28,52000,139900,2.65,2.75,2.65,2.75,0.12,6
105/06/29,237000,780840,3.10,3.73,3.09,3.65,0.90,37
105/06/30,107000,436030,3.86,4.27,3.80,4.18,0.53,14
105/07/01,126000,519870,4.39,4.39,3.97,3.97,-0.21,19
105/07/04,66000,275970,3.97,4.22,3.97,4.22,0.25,6
105/07/05,32000,130120,4.06,4.07,4.06,4.07,-0.15,3
105/07/06,7000,27440,3.99,3.99,3.86,3.86,-0.21,3
105/07/07,102000,415070,3.90,4.17,3.90,4.07,0.21,3
105/07/11,15000,63670,4.33,4.33,4.17,4.26,0.19,6
105/07/12,61000,245040,4.04,4.10,4.00,4.00,-0.26,4
105/07/13,30000,123250,4.00,4.16,4.00,4.16,0.16,3
105/07/14,6000,23920,3.95,4.17,3.95,4.17,0.01,2
105/07/15,117000,481550,4.12,4.23,4.11,4.12,-0.05,6
105/07/18,31000,133980,4.28,4.33,4.28,4.33,0.21,4
105/07/19,62000,293330,4.59,4.92,4.59,4.92,0.59,10
105/07/20,128000,615780,4.86,4.90,4.76,4.76,-0.16,18
105/07/21,137000,741870,4.97,5.60,4.97,5.40,0.64,13
105/07/22,102000,538450,5.45,5.45,5.20,5.30,-0.10,5
105/07/25,19000,96550,5.65,5.65,4.92,4.92,-0.38,6
105/07/26,3000,15500,5.20,5.20,5.10,5.10,0.18,2
105/07/27,19000,99800,5.25,5.45,5.20,5.20,0.10,7
105/07/28,140000,780100,5.85,5.85,5.50,5.55,0.35,15
